epoch,loss,lr,mae,r2,val_loss,val_mae,val_r2
20,0.7161742448806763,0.00021190067,0.6624717712402344,0.7339242696762085,0.5456797480583191,0.5662322044372559,0.7962106466293335
21,0.7023857235908508,0.0002144384,0.6554537415504456,0.7392838001251221,0.5358030200004578,0.5601859092712402,0.7996428608894348
22,0.6923671364784241,0.00021697613,0.6492965817451477,0.7422840595245361,0.5342282652854919,0.5591441988945007,0.8004150986671448
23,0.66973876953125,0.00021951387,0.6404068470001221,0.7504223585128784,0.5215972661972046,0.554911196231842,0.8053979873657227
24,0.6631363034248352,0.00022205159,0.635644793510437,0.753564178943634,0.5180494785308838,0.5480033755302429,0.8064457774162292
25,0.6392920017242432,0.00022458933,0.6242714524269104,0.7618148326873779,0.5257949829101562,0.5548892021179199,0.8035696148872375
26,0.6352961659431458,0.00022712706,0.62213134765625,0.7642348408699036,0.5154597759246826,0.5463563203811646,0.8074936866760254
27,0.6231668591499329,0.00022966479,0.616553008556366,0.7687166333198547,0.5299540162086487,0.5536184310913086,0.8022869825363159
28,0.6118239164352417,0.00023220252,0.6115534901618958,0.772904634475708,0.5100014209747314,0.541435956954956,0.8094345331192017
29,0.5973974466323853,0.00023474026,0.6034640669822693,0.7774032950401306,0.5165652632713318,0.5506495833396912,0.8069107532501221
30,0.5836930274963379,0.00023727799,0.5971411466598511,0.7829612493515015,0.49580714106559753,0.534111499786377,0.8147709369659424
31,0.5681821703910828,0.00023981572,0.5892228484153748,0.7888736724853516,0.5234822630882263,0.5492111444473267,0.8038088083267212
32,0.5610672831535339,0.00024235346,0.5858999490737915,0.7910663485527039,0.4970113933086395,0.5370550155639648,0.8143072724342346
33,0.5472866892814636,0.00024489118,0.5793237686157227,0.7965025305747986,0.5006075501441956,0.5364739298820496,0.8127507567405701
34,0.5316664576530457,0.00024742892,0.5719805955886841,0.8026079535484314,0.4863252341747284,0.5291249752044678,0.8181954622268677
35,0.5245961546897888,0.00024996666,0.5658940076828003,0.8050686120986938,0.49094802141189575,0.529264509677887,0.8163036704063416
36,0.5085736513137817,0.0002525044,0.5590840578079224,0.8111425042152405,0.4932025372982025,0.5316069722175598,0.8154138326644897
37,0.4973704218864441,0.0002550421,0.5533912777900696,0.8145037889480591,0.495056688785553,0.533745288848877,0.8146396279335022
38,0.48953962326049805,0.00025757984,0.5485340356826782,0.8179354667663574,0.47435885667800903,0.5240221619606018,0.8229110240936279
39,0.4769286811351776,0.00026011758,0.5390218496322632,0.8229224681854248,0.48607832193374634,0.5310075283050537,0.818315863609314
40,0.4729709029197693,0.00026265532,0.5384036898612976,0.823990523815155,0.48334062099456787,0.5274326801300049,0.8191167116165161
41,0.4552554190158844,0.00026519306,0.5275464057922363,0.8302621841430664,0.47982433438301086,0.521817684173584,0.820655882358551
42,0.44693243503570557,0.0002677308,0.5246514081954956,0.8336951732635498,0.4684373438358307,0.5182502865791321,0.8248682022094727
43,0.43899857997894287,0.0002702685,0.5180930495262146,0.8366595506668091,0.4743516743183136,0.5200390219688416,0.822558581829071
44,0.4288565218448639,0.00027280624,0.5136383771896362,0.8401669263839722,0.4616990089416504,0.5144698619842529,0.827510416507721
45,0.4217887818813324,0.00027534398,0.5083395838737488,0.8429887890815735,0.46572643518447876,0.5149380564689636,0.8259624242782593
46,0.41209468245506287,0.0002778817,0.5031293630599976,0.8464623093605042,0.4651964008808136,0.5141211152076721,0.8259854912757874
47,0.4003834128379822,0.00028041945,0.49815383553504944,0.8511765599250793,0.46640774607658386,0.5140203237533569,0.825511634349823
48,0.3919569253921509,0.0002829572,0.4892137944698334,0.8542556762695312,0.48171865940093994,0.5232825875282288,0.819652259349823
49,0.3873301148414612,0.0002854949,0.4884035885334015,0.8558223247528076,0.46307438611984253,0.5101618766784668,0.8268389701843262
50,0.3779805898666382,0.00028803264,0.4809033274650574,0.8590397238731384,0.47654083371162415,0.5195649266242981,0.8215973377227783
51,0.37012073397636414,0.00029057037,0.47606366872787476,0.8624110817909241,0.4651527404785156,0.5113945007324219,0.8259620070457458
52,0.36459746956825256,0.0002931081,0.47304418683052063,0.8642211556434631,0.45829054713249207,0.5104730725288391,0.8287472128868103
53,0.3516201674938202,0.00029564585,0.4642001688480377,0.8690106868743896,0.46137672662734985,0.5118572115898132,0.8275538086891174
54,0.34497544169425964,0.0002981836,0.4593353867530823,0.8716168403625488,0.4575861394405365,0.5090410113334656,0.8289549350738525
55,0.33972397446632385,0.0003007213,0.4559559226036072,0.8733364343643188,0.45454198122024536,0.5071905255317688,0.8301777243614197
56,0.3333466351032257,0.00030325903,0.4520076811313629,0.8759998083114624,0.47092321515083313,0.5139345526695251,0.8236525058746338
57,0.32396721839904785,0.00030579677,0.44593968987464905,0.8798293471336365,0.4547402858734131,0.5046371221542358,0.8299466967582703
58,0.321824848651886,0.0003083345,0.4437326490879059,0.8800785541534424,0.4558408260345459,0.5039334893226624,0.8293756246566772
59,0.3074648976325989,0.00031087224,0.4352107048034668,0.8856592178344727,0.4741387367248535,0.5135107636451721,0.822671115398407
60,0.30449819564819336,0.00031340995,0.4323646128177643,0.8863928318023682,0.4662545621395111,0.5092895030975342,0.8254309892654419
61,0.2970759868621826,0.0003159477,0.4281686246395111,0.8893860578536987,0.462311714887619,0.5064759254455566,0.826822817325592
62,0.29289376735687256,0.00031848543,0.42424553632736206,0.8910188674926758,0.4567921757698059,0.5025367736816406,0.8290002346038818
63,0.2852264940738678,0.00032102317,0.41822656989097595,0.893947958946228,0.4618276059627533,0.507298469543457,0.8272731304168701
64,0.28237271308898926,0.0003235609,0.4167630970478058,0.8952744603157043,0.457375168800354,0.5023972392082214,0.8287248611450195
65,0.2747208774089813,0.00032609864,0.41179051995277405,0.8976578712463379,0.45601606369018555,0.5038709044456482,0.8293449282646179
66,0.2696651220321655,0.00032863635,0.4067397117614746,0.8999672532081604,0.44831332564353943,0.5012663006782532,0.8324212431907654
67,0.2649713456630707,0.0003311741,0.4037189781665802,0.9015414118766785,0.45367032289505005,0.5028221607208252,0.8303026556968689
68,0.26105332374572754,0.00033371183,0.4012356102466583,0.9028244018554688,0.46812430024147034,0.5082477927207947,0.8246867060661316
69,0.254982590675354,0.00033624956,0.3965572118759155,0.905171811580658,0.452803373336792,0.4978399872779846,0.8305256366729736
70,0.24671119451522827,0.0003387873,0.39008036255836487,0.9082399010658264,0.4466269612312317,0.49664077162742615,0.8329535722732544
71,0.2463037669658661,0.00034132504,0.390158474445343,0.90846186876297,0.4607848823070526,0.5015273690223694,0.8274264931678772
72,0.24048097431659698,0.00034386275,0.38481682538986206,0.9103909730911255,0.4534277319908142,0.5001477599143982,0.8302754163742065
73,0.23451663553714752,0.00034640048,0.38005879521369934,0.9126665592193604,0.4552744925022125,0.4999021589756012,0.8294402956962585
74,0.23549483716487885,0.00034893822,0.3806408643722534,0.9121870398521423,0.44299671053886414,0.4943862855434418,0.8342737555503845
75,0.22921568155288696,0.00035147596,0.37552136182785034,0.9146425724029541,0.46673882007598877,0.5056290030479431,0.8250514268875122
76,0.22127078473567963,0.0003540137,0.3692376911640167,0.9176926612854004,0.4541541337966919,0.4981027841567993,0.8299080729484558
77,0.21926189959049225,0.0003565514,0.36680543422698975,0.9185042381286621,0.4497414827346802,0.49576905369758606,0.8315863013267517
78,0.21617446839809418,0.00035908914,0.3645862936973572,0.9190910458564758,0.4450652003288269,0.4941812753677368,0.8334857821464539
79,0.20880474150180817,0.00036162688,0.3584108054637909,0.9223592281341553,0.44127020239830017,0.49282485246658325,0.8349637389183044
80,0.2069345861673355,0.00036416462,0.3569355607032776,0.9229738116264343,0.4438563287258148,0.49346426129341125,0.8340039849281311
81,0.2041516751050949,0.00036670236,0.35348206758499146,0.9237923622131348,0.45823192596435547,0.4987359344959259,0.8283306360244751
82,0.20050472021102905,0.0003692401,0.35074788331985474,0.9253607988357544,0.43964534997940063,0.4901616871356964,0.8356079459190369
83,0.19666437804698944,0.0003717778,0.3478861451148987,0.926744282245636,0.4703220725059509,0.5084728002548218,0.8237573504447937
84,0.22228442132472992,0.00037431554,0.3674861788749695,0.9173058867454529,0.46430906653404236,0.5041537284851074,0.82598876953125
85,0.19013746082782745,0.00037685328,0.3418812155723572,0.9292091131210327,0.4388091266155243,0.4887162446975708,0.8359612226486206
86,0.18454477190971375,0.00037939101,0.3362514078617096,0.9312826991081238,0.44343695044517517,0.48954692482948303,0.8340574502944946
87,0.1833847463130951,0.00038192875,0.3353736400604248,0.9317670464515686,0.45006847381591797,0.4930349886417389,0.8314577341079712
88,0.1820341944694519,0.0003844665,0.3343049883842468,0.9322880506515503,0.4380800426006317,0.4896605908870697,0.83611661195755
89,0.17918752133846283,0.0003870042,0.331177681684494,0.9332736730575562,0.4438862204551697,0.4900803864002228,0.83387291431427
90,0.17583724856376648,0.00038954194,0.32805609703063965,0.9345487952232361,0.44850805401802063,0.4915931224822998,0.8319639563560486
91,0.17403776943683624,0.00039207967,0.32677000761032104,0.9351955056190491,0.44117042422294617,0.48859426379203796,0.8348340392112732
92,0.1716853529214859,0.0003946174,0.32474595308303833,0.9360380172729492,0.44231918454170227,0.4896243214607239,0.8346055746078491
93,0.16854137182235718,0.00039715515,0.32138770818710327,0.9372465014457703,0.45929691195487976,0.4974697530269623,0.8278710246086121
94,0.1642589420080185,0.0003996929,0.3170106112957001,0.938941478729248,0.4446389079093933,0.49083149433135986,0.8337311148643494
95,0.16735419631004333,0.0004022306,0.3200725317001343,0.9375120401382446,0.44059810042381287,0.4881632328033447,0.8351650834083557
96,0.16287443041801453,0.00040476833,0.315777063369751,0.9394161105155945,0.4455093443393707,0.4897337555885315,0.8333308100700378
97,0.16068996489048004,0.00040730607,0.31328168511390686,0.9402002096176147,0.4437199532985687,0.4886184632778168,0.833936333656311
98,0.15936021506786346,0.0004098438,0.3124271631240845,0.9406741261482239,0.44770824909210205,0.49041563272476196,0.83234703540802
99,0.1565687656402588,0.00041238155,0.3102385103702545,0.9416339993476868,0.44679346680641174,0.4899444878101349,0.8326907753944397
100,0.15341836214065552,0.00041491925,0.30753612518310547,0.9429724812507629,0.4407590925693512,0.4883396625518799,0.8351910710334778
101,0.15258468687534332,0.000417457,0.3053342401981354,0.9433833360671997,0.44225409626960754,0.48622214794158936,0.8344442844390869
102,0.14967010915279388,0.00041999473,0.30318573117256165,0.9443562030792236,0.44747620820999146,0.4899027645587921,0.8324973583221436
103,0.14736023545265198,0.00042253247,0.30070760846138,0.9453362822532654,0.4538877010345459,0.4942464530467987,0.8299117684364319
104,0.14844025671482086,0.0004250702,0.3022859990596771,0.9448465704917908,0.44375064969062805,0.4869418740272522,0.8339389562606812
105,0.1446148008108139,0.00042760794,0.29770034551620483,0.9462104439735413,0.43616414070129395,0.48386308550834656,0.836819589138031
106,0.1523503065109253,0.00043014565,0.3047265112400055,0.9432773590087891,0.4566137492656708,0.49577969312667847,0.8288323283195496
107,0.14166460931301117,0.0004326834,0.2947346270084381,0.947510302066803,0.44623199105262756,0.4875744879245758,0.8327534198760986
108,0.14027857780456543,0.00043522113,0.29361578822135925,0.9476981163024902,0.4468259811401367,0.48768067359924316,0.8328449726104736
109,0.14080610871315002,0.00043775886,0.29421183466911316,0.9476383924484253,0.4339044392108917,0.48148682713508606,0.8377317786216736
110,0.15128977596759796,0.0004402966,0.3037518262863159,0.9437362551689148,0.4470900893211365,0.4874870181083679,0.8325379490852356
111,0.14395305514335632,0.00044283434,0.29722338914871216,0.9464927911758423,0.4388221204280853,0.48303890228271484,0.8357787728309631
112,0.13514290750026703,0.00044537205,0.28753501176834106,0.9495976567268372,0.4554194509983063,0.490452378988266,0.8293290734291077
113,0.134574756026268,0.00044790978,0.287349671125412,0.9498180747032166,0.43856510519981384,0.4836862087249756,0.8358004093170166
114,0.13472071290016174,0.00045044752,0.28683552145957947,0.9499643445014954,0.4449363946914673,0.486651211977005,0.8332474231719971
115,0.1313774287700653,0.00045298526,0.2843092978000641,0.9510465860366821,0.433461993932724,0.4805910289287567,0.837774932384491
116,0.13197529315948486,0.000455523,0.28474506735801697,0.9509087800979614,0.43393343687057495,0.4814259111881256,0.8375823497772217
117,0.13178133964538574,0.00045806073,0.28383669257164,0.9508733153343201,0.4480952024459839,0.4872661828994751,0.832042396068573
118,0.13054876029491425,0.00046059844,0.28275808691978455,0.9514391422271729,0.4410935938358307,0.4843256175518036,0.8348253965377808
119,0.1278928965330124,0.00046313618,0.2803741991519928,0.9524753093719482,0.4424911439418793,0.48539555072784424,0.8342303037643433
120,0.12765870988368988,0.00046567392,0.2793419063091278,0.9523895978927612,0.4365290105342865,0.4822809398174286,0.8365695476531982
121,0.12732212245464325,0.00046821166,0.2796228229999542,0.9526536464691162,0.4402080774307251,0.48426297307014465,0.8351301550865173
122,0.12615883350372314,0.0004707494,0.27868470549583435,0.9530019760131836,0.4385162591934204,0.48359358310699463,0.8358235955238342
123,0.12559211254119873,0.0004732871,0.27801936864852905,0.9533268213272095,0.4362413287162781,0.48023340106010437,0.8367699384689331
124,0.12564484775066376,0.00047582484,0.2777502238750458,0.9532241225242615,0.4391307532787323,0.48454874753952026,0.8356602191925049
125,0.12458129972219467,0.00047836258,0.27657219767570496,0.953751802444458,0.4350013732910156,0.4818083345890045,0.8371703028678894
126,0.12378362566232681,0.00048090031,0.2754601836204529,0.9537692070007324,0.43352651596069336,0.4789009392261505,0.8377586007118225
127,0.12347942590713501,0.00048343805,0.27489036321640015,0.9541070461273193,0.4349013566970825,0.47898995876312256,0.8372575044631958
128,0.13300490379333496,0.0004859758,0.2832218408584595,0.9505879282951355,0.44574153423309326,0.48678481578826904,0.833143413066864
129,0.12588877975940704,0.0004885135,0.2780925929546356,0.9531790614128113,0.434613972902298,0.47980645298957825,0.8373886942863464
130,0.11683996021747589,0.00049105124,0.26772674918174744,0.9566166996955872,0.4336356520652771,0.47744378447532654,0.8377319574356079
131,0.12063608318567276,0.000493589,0.27193915843963623,0.9550911784172058,0.4541684091091156,0.49061286449432373,0.8298144340515137
132,0.12139515578746796,0.0004961267,0.2727713882923126,0.9549371600151062,0.44321879744529724,0.4830758571624756,0.8339582681655884
133,0.11934761703014374,0.00049866445,0.2694149315357208,0.9555848240852356,0.44042545557022095,0.48169559240341187,0.8350237607955933
134,0.11816238611936569,0.0005012022,0.2691272497177124,0.9558798670768738,0.4339579641819,0.47926270961761475,0.8375788927078247
135,0.11761970072984695,0.0005037399,0.26862940192222595,0.9563066959381104,0.43267592787742615,0.48003214597702026,0.8381274342536926
136,0.11703646183013916,0.00050627766,0.2675544321537018,0.9564995765686035,0.4477073848247528,0.48471176624298096,0.8321453928947449
137,0.11749175935983658,0.0005088154,0.26805010437965393,0.9563440680503845,0.4311637878417969,0.47658371925354004,0.8386054635047913
138,0.11401967704296112,0.0005113531,0.26425379514694214,0.9574580788612366,0.4300852417945862,0.4779530465602875,0.8391390442848206
139,0.11456958949565887,0.0005138908,0.26530104875564575,0.9574322700500488,0.431260883808136,0.4768342673778534,0.8385078310966492
140,0.11405020207166672,0.00051642855,0.26447784900665283,0.957575261592865,0.43917030096054077,0.48067429661750793,0.8354997634887695
141,0.11500212550163269,0.0005189663,0.2658761739730835,0.9573314189910889,0.43345749378204346,0.4793184697628021,0.8377714157104492
142,0.11685221642255783,0.00052150403,0.2669532001018524,0.9565525054931641,0.43211737275123596,0.4778493046760559,0.8383159637451172
143,0.11182349920272827,0.00052404177,0.26192018389701843,0.9584028124809265,0.43636003136634827,0.4781053066253662,0.8366325497627258
144,0.11074860394001007,0.0005265795,0.2604448199272156,0.9588704705238342,0.43094488978385925,0.47842979431152344,0.8388349413871765
145,0.110913947224617,0.00052911724,0.2603526711463928,0.9587920308113098,0.43546149134635925,0.47731366753578186,0.8370063900947571
146,0.11018674075603485,0.000531655,0.2595549523830414,0.9590895175933838,0.4382866322994232,0.4809659421443939,0.8359377384185791
147,0.1123165637254715,0.0005341927,0.26210445165634155,0.9582444429397583,0.44049057364463806,0.48760083317756653,0.8353347778320312
148,0.11203238368034363,0.00053673045,0.26158323884010315,0.9582867622375488,0.4295664131641388,0.47511810064315796,0.8392808437347412
149,0.10877685248851776,0.00053926813,0.25797903537750244,0.9594978094100952,0.43699175119400024,0.4798944890499115,0.836391031742096
150,0.10691843926906586,0.0005418059,0.25606316328048706,0.9602250456809998,0.4335085153579712,0.4771673381328583,0.8377249836921692
151,0.1080319806933403,0.0005443436,0.25766268372535706,0.9597286581993103,0.42927390336990356,0.4750082790851593,0.839390218257904
152,0.11007583886384964,0.00054688135,0.2594957947731018,0.9590751528739929,0.43454813957214355,0.47880417108535767,0.8373834490776062
153,0.1079551950097084,0.0005494191,0.2572835087776184,0.9599257111549377,0.4443614184856415,0.48220983147621155,0.8335407972335815
154,0.1085207611322403,0.0005519568,0.257682740688324,0.9595833420753479,0.44015830755233765,0.4824831187725067,0.835272490978241
155,0.10729757696390152,0.00055449456,0.2556517720222473,0.9600674510002136,0.4348163604736328,0.47991225123405457,0.8372130393981934
156,0.10523902624845505,0.0005570323,0.2540612816810608,0.9608822464942932,0.4440403878688812,0.4833405911922455,0.8336284160614014
157,0.10543477535247803,0.00055957003,0.25447791814804077,0.9607251286506653,0.4297676682472229,0.4761260151863098,0.8391827344894409
158,0.10554489493370056,0.0005621078,0.2536320090293884,0.9606746435165405,0.4356626570224762,0.4783143103122711,0.8368823528289795
159,0.1050373837351799,0.0005646455,0.25380414724349976,0.9609238505363464,0.4340653121471405,0.47690582275390625,0.8374922871589661
160,0.10441060364246368,0.00056718325,0.25267457962036133,0.9612146019935608,0.4334668815135956,0.4758954346179962,0.8377367854118347
161,0.10400466620922089,0.0005697209,0.2520209848880768,0.961378276348114,0.43443563580513,0.4782123565673828,0.8373278975486755
162,0.10466473549604416,0.00057225866,0.25312498211860657,0.9610834717750549,0.4312789738178253,0.47643569111824036,0.8386026620864868
163,0.1047750860452652,0.0005747964,0.25316378474235535,0.9611216187477112,0.43500998616218567,0.4775965213775635,0.8371210098266602
164,0.10420166701078415,0.00057733414,0.25216472148895264,0.9611347317695618,0.4346388280391693,0.4782584309577942,0.837192952632904
165,0.10392732173204422,0.0005798719,0.2515062391757965,0.9614039063453674,0.43708035349845886,0.47900456190109253,0.8363496661186218
166,0.10179170221090317,0.0005824096,0.2489795833826065,0.9620832800865173,0.43198472261428833,0.4758947193622589,0.8383650779724121
167,0.10179008543491364,0.00058494735,0.25008097290992737,0.96209317445755,0.42865315079689026,0.4745808243751526,0.8396334648132324
168,0.1005365401506424,0.0005874851,0.24797898530960083,0.9626613259315491,0.43376991152763367,0.47583749890327454,0.8375522494316101
169,0.10227354615926743,0.0005900228,0.24969293177127838,0.961887538433075,0.42730507254600525,0.4757300317287445,0.8402168154716492
170,0.09993228316307068,0.00059256057,0.24698345363140106,0.9629114866256714,0.43232524394989014,0.47505563497543335,0.838114857673645
171,0.10074139386415482,0.0005950983,0.24798345565795898,0.9625696539878845,0.43463605642318726,0.4801323413848877,0.8373128771781921
172,0.1000903844833374,0.000597636,0.2474028319120407,0.9628053307533264,0.4282430410385132,0.4731617569923401,0.8397271037101746
173,0.10044208914041519,0.0006001737,0.24805547297000885,0.9626418948173523,0.4251992702484131,0.4750375747680664,0.8409943580627441
174,0.10021272301673889,0.00060271146,0.24726316332817078,0.9626301527023315,0.4337965250015259,0.4762791693210602,0.8375557065010071
175,0.09979432821273804,0.0006052492,0.24689137935638428,0.9629319310188293,0.43263009190559387,0.47552475333213806,0.8380244374275208
176,0.09928979724645615,0.00060778693,0.2457602173089981,0.96308434009552,0.42420968413352966,0.47502559423446655,0.8413934111595154
177,0.09907975792884827,0.00061032467,0.24611777067184448,0.9631925821304321,0.43196815252304077,0.4750574231147766,0.838293194770813
178,0.09799108654260635,0.0006128624,0.24420547485351562,0.9636152982711792,0.4371083080768585,0.47883591055870056,0.8363269567489624
179,0.10525113344192505,0.00061540015,0.252840131521225,0.960900604724884,0.43601471185684204,0.4763970971107483,0.8367552161216736
180,0.0971054956316948,0.0006179379,0.24321024119853973,0.9638363718986511,0.4329424202442169,0.47473281621932983,0.8378527164459229
181,0.09737332910299301,0.0006204756,0.2435767650604248,0.9638283252716064,0.4398357570171356,0.48006579279899597,0.8352265357971191
182,0.09684909135103226,0.00062301336,0.24327537417411804,0.963977575302124,0.4374372363090515,0.47728726267814636,0.8361419439315796
183,0.09698046743869781,0.0006255511,0.24347111582756042,0.9638862609863281,0.4310416281223297,0.4754069447517395,0.8387410044670105
184,0.0969398245215416,0.0006280888,0.2423286736011505,0.963840663433075,0.43686023354530334,0.481411874294281,0.8365866541862488
185,0.09599947929382324,0.0006306265,0.2414282262325287,0.9643004536628723,0.4317595064640045,0.47416600584983826,0.8382854461669922
186,0.09580928087234497,0.00063316425,0.24166803061962128,0.9643579721450806,0.43439215421676636,0.4776419401168823,0.8373567461967468
187,0.09614860266447067,0.000635702,0.24244093894958496,0.9642014503479004,0.43440350890159607,0.4754372537136078,0.8372650742530823
188,0.09444883465766907,0.0006382397,0.23940196633338928,0.964857280254364,0.4409077763557434,0.478670597076416,0.8348397612571716
189,0.09597329795360565,0.00064077746,0.24155089259147644,0.9643080234527588,0.4286108613014221,0.4726146161556244,0.8395566344261169
190,0.09416532516479492,0.0006433152,0.2396315038204193,0.9649417996406555,0.43119001388549805,0.47276297211647034,0.8385564684867859
191,0.09570520371198654,0.00064585294,0.24112637341022491,0.9644192457199097,0.43905824422836304,0.47770416736602783,0.8355392813682556
192,0.09298007935285568,0.0006483907,0.23845991492271423,0.9654749631881714,0.424623042345047,0.4716092050075531,0.8411889672279358
193,0.09372975677251816,0.0006509284,0.23879022896289825,0.9652202725410461,0.42681172490119934,0.47281891107559204,0.8403654098510742
194,0.09399696439504623,0.00065346615,0.23920558393001556,0.965095043182373,0.42939725518226624,0.47156602144241333,0.8392972946166992
195,0.09373799711465836,0.00065600383,0.23830759525299072,0.9651676416397095,0.42654985189437866,0.47155624628067017,0.8404784202575684
196,0.09222590923309326,0.00065854157,0.23718775808811188,0.9656553864479065,0.43282651901245117,0.4734824299812317,0.8379868865013123
197,0.08914102613925934,0.0006610793,0.2338504046201706,0.9668598771095276,0.4304873049259186,0.4739151895046234,0.838956892490387
198,0.09177029132843018,0.00066361704,0.23630793392658234,0.9659199118614197,0.42712727189064026,0.47389739751815796,0.8402511477470398
199,0.09226402640342712,0.0006661548,0.2371797114610672,0.9657424092292786,0.42777562141418457,0.47290268540382385,0.8399578332901001
200,0.09137463569641113,0.0006686925,0.2359556406736374,0.9659136533737183,0.4330103397369385,0.47515520453453064,0.8379278779029846
201,0.09153355658054352,0.00067123026,0.23620902001857758,0.9659876227378845,0.42807647585868835,0.47290369868278503,0.8398078083992004
202,0.0907459408044815,0.000673768,0.2352035790681839,0.9663826823234558,0.4290871024131775,0.4717218279838562,0.8393778800964355
203,0.09010257571935654,0.00067630573,0.234054297208786,0.966482400894165,0.4311910569667816,0.47254374623298645,0.8386051058769226
204,0.0905240848660469,0.00067884347,0.23423849046230316,0.9662660360336304,0.43166276812553406,0.47281304001808167,0.8384047746658325
205,0.09131142497062683,0.0006813812,0.2354571670293808,0.966034471988678,0.4243888556957245,0.4699651300907135,0.8412085771560669
206,0.08893978595733643,0.0006839189,0.23357199132442474,0.9671117067337036,0.43655312061309814,0.4745778441429138,0.8365011811256409
207,0.08842340111732483,0.0006864566,0.232248455286026,0.9671232104301453,0.43444836139678955,0.47474557161331177,0.8373736143112183
208,0.08931723982095718,0.00068899436,0.23274125158786774,0.9667839407920837,0.4259139895439148,0.47050878405570984,0.8406794667243958
209,0.08810491859912872,0.0006915321,0.23200373351573944,0.9671950936317444,0.43617933988571167,0.475775808095932,0.8366631269454956
210,0.08959819376468658,0.00069406984,0.23343472182750702,0.9667450785636902,0.4312347173690796,0.4739375114440918,0.8386279940605164
211,0.08910217881202698,0.0006966076,0.23288361728191376,0.9668511152267456,0.4373300075531006,0.47736769914627075,0.8362783789634705
212,0.08863498270511627,0.0006991453,0.2318400740623474,0.9669703841209412,0.42600610852241516,0.4710421860218048,0.8406045436859131
213,0.0881895199418068,0.00070168305,0.23129186034202576,0.9672175049781799,0.4262440502643585,0.47093266248703003,0.8405459523200989
214,0.08993815630674362,0.0007042208,0.23319904506206512,0.9665375351905823,0.43087559938430786,0.47261321544647217,0.838744044303894
215,0.08734399080276489,0.0007067585,0.23012013733386993,0.9675275683403015,0.42941442131996155,0.4710005819797516,0.8392053842544556
216,0.0863865539431572,0.00070929626,0.2297372668981552,0.9678219556808472,0.4293590188026428,0.47148746252059937,0.8393473625183105
217,0.08745120465755463,0.000711834,0.23079513013362885,0.9674088358879089,0.42307135462760925,0.4699838161468506,0.8418282270431519
218,0.08754537254571915,0.0007143717,0.23021365702152252,0.9674582481384277,0.4329805374145508,0.4734141528606415,0.8379335403442383
219,0.08690299093723297,0.0007169094,0.22972585260868073,0.9676367044448853,0.43326616287231445,0.47263187170028687,0.8378215432167053
220,0.08569614589214325,0.00071944715,0.2286909818649292,0.9681759476661682,0.4366166889667511,0.47462448477745056,0.8365941643714905
221,0.08807221055030823,0.0007219849,0.231564000248909,0.9672805666923523,0.42747172713279724,0.4696402847766876,0.8400408029556274
